rank,feature,score,p_value
106,359.133078320313,54.324320307319674,2.660975311098252e-44
107,157.121649487305,52.95249290969862,3.3747783264078037e-43
108,141.019613964844,52.66080353047849,5.79458423120095e-43
109,220.069006665039,51.64977552043228,3.778669484439177e-42
110,284.116171582031,50.66352911216339,2.357872036808058e-41
111,284.281943066406,50.50027061559588,3.193221480518461e-41
112,191.363653881836,50.10778419886481,6.621529163558966e-41
113,116.218344433594,49.9941810623087,8.178201825793511e-41
114,116.928236706543,49.64237786848734,1.5728904617292627e-40
115,209.085440380859,49.48359639713502,2.1131478987830786e-40
116,171.713034375,48.981923488812654,5.372995961907005e-40
117,767.334250195313,48.928503641555615,5.934512910483526e-40
118,254.10871003418,48.846358098753626,6.914670174501237e-40
119,151.834204418945,48.047024866822966,3.062299128939207e-39
120,560.593527539063,47.251153967852844,1.3491054526660518e-38
121,452.188376171875,46.872744507156405,2.73166145524389e-38
122,767.612265332031,46.80899561084311,3.076471968609898e-38
123,559.628805859375,46.633779327844955,4.265464153459969e-38
124,116.556433422852,46.444520745342295,6.071290478989508e-38
125,208.845617993164,45.36176763866406,4.580963131480892e-37
126,133.497198803711,45.201061154410255,6.184514704294952e-37
127,141.065817578125,45.04294907595144,8.309414552388234e-37
128,156.826513989258,44.57177486645069,2.0040972091189018e-36
129,743.532431347656,43.506876367721844,1.467966440545861e-35
130,163.050940258789,43.45830943336618,1.607601992318123e-35
131,279.241629345703,43.1628134244884,2.7946028298080645e-35
132,312.139548046875,43.04933080536371,3.455912017366861e-35
133,655.285422070313,42.823276648785296,5.276398216269245e-35
134,157.044607861328,42.737305291931236,6.197836700011525e-35
135,128.385519726563,42.60903949799955,7.880299837903471e-35
136,334.132315380859,42.393748525586886,1.1793457750923732e-34
137,150.2257296875,42.230561825488714,1.600983400024788e-34
138,181.067511303711,42.052836063439784,2.233485496142778e-34
139,279.053427441406,41.53241449433478,5.922919108311654e-34
140,128.666495068359,41.18561750052012,1.1347453126370323e-33
141,717.299643261719,40.86722653280907,2.0616486013321783e-33
142,279.101340039063,40.538720104822964,3.818135443123072e-33
143,229.579992993164,40.389130663223916,5.055340679680791e-33
144,281.247549755859,40.36899660110511,5.249993956594918e-33
145,372.4913546875,40.310656701529616,5.857401684724081e-33
146,256.101034863281,40.152744068385985,7.877975910048792e-33
147,743.873129589844,39.78894919861658,1.5595696556479132e-32
148,657.794150097656,39.354351713780346,3.527358586554937e-32
149,227.421942456055,38.67024355873718,1.275487534660208e-31
150,264.308005078125,38.631855847663736,1.3709154136393749e-31
151,150.042517407227,38.561883548056855,1.5636128682979236e-31
152,122.537794812012,38.29569535379852,2.579007923432628e-31
153,255.102270825195,38.08314133406114,3.8461431297763467e-31
154,180.830557568359,38.080776502913935,3.8632851435972843e-31
155,160.853552563477,37.749718830607385,7.200577077244029e-31
156,473.211996777344,37.73285233997722,7.43269218880703e-31
157,766.330282910156,37.4094950058543,1.3656793757589787e-30
158,122.633047802734,37.20798180301712,1.9954274829905875e-30
159,262.098166210938,36.97573999877614,3.089390648825847e-30
160,545.976279003906,36.81336801786146,4.1939244734369096e-30
