rank,feature,score,p_value
84,142.043036206055,117.25237659894749,7.692759489116017e-27
85,390.517142041016,117.07184050023811,8.397646167855979e-27
86,191.576224072266,116.95429543864715,8.89097678310188e-27
87,430.17983125,116.40417794147032,1.1614269184547206e-26
88,157.121649487305,115.55096443244764,1.7579980849459562e-26
89,209.085440380859,113.2516354120178,5.376117731072627e-26
90,243.074331982422,112.23759047780948,8.804384410888782e-26
91,193.885184033203,112.22874760673415,8.842346740852275e-26
92,157.044607861328,110.7014198141115,1.8595036158542838e-25
93,166.873373730469,109.76120957065437,2.939168746521017e-25
94,180.830557568359,108.17394887971734,6.3687204976043e-25
95,447.405600292969,108.0992414199664,6.6048622792909805e-25
96,243.119040234375,107.524416453551,8.740558770108811e-25
97,208.845617993164,106.33341076196001,1.5621858246432545e-24
98,178.059332592773,105.7228678545254,2.104072515408339e-24
99,141.935660107422,105.5699216047402,2.2670622199048597e-24
100,156.462485058594,105.43864149014851,2.4170055026208684e-24
101,136.797476513672,105.10584551858737,2.8431082340339964e-24
102,544.2354953125,102.87381657425712,8.452400004522202e-24
103,171.713034375,102.74838579163578,8.986360985696871e-24
104,136.900503857422,101.59121315981204,1.581553052522237e-23
105,333.133383496094,101.53010316701153,1.6294902731159667e-23
106,237.50534699707,100.5462185649374,2.6356287729875438e-23
107,572.484213574219,100.4133730670058,2.812467740738965e-23
108,193.993582470703,100.24251777988043,3.057473206553569e-23
109,141.367636425781,99.3944257568856,4.6287413571499055e-23
110,289.10951875,99.03157283616999,5.527609519162664e-23
111,284.116171582031,98.22053063989912,8.21967355873094e-23
112,137.305823071289,97.96970614848223,9.293032596236421e-23
113,137.178641064453,97.02986139705861,1.4720887997456155e-22
114,170.606299145508,97.02563000197057,1.4751413090654592e-22
115,117.564779980469,95.83076465302524,2.6480849790503235e-22
116,137.041937573242,93.98236784661594,6.550295706536e-22
117,451.487417919922,93.72353621181834,7.436412213888352e-22
118,256.101034863281,93.4676302363698,8.430418239284815e-22
119,99.6533648803711,92.4661865026039,1.377610579201938e-21
120,99.5613696411133,91.94473978066584,1.7791602729749127e-21
121,475.196799023438,91.86787785692617,1.8475311855388337e-21
122,431.183035595703,91.73719029990822,1.9698727218127464e-21
123,194.093435986328,90.99650477254609,2.8332839451580486e-21
124,290.60903046875,90.52007701533692,3.579737123806725e-21
125,151.667685253906,90.44582060171959,3.712636289010401e-21
126,406.181784375,90.16531795622181,4.260783019820772e-21
127,489.211630566406,89.76942482761305,5.175015468964681e-21
128,405.1710421875,89.76703092880565,5.181102490958876e-21
129,156.703406079102,88.72494475932906,8.643938465048153e-21
130,266.105887158203,88.58611733440317,9.254071709895701e-21
131,288.399496777344,88.39764487153303,1.0151951897252582e-20
132,128.385519726563,88.17844454400648,1.1306474470909374e-20
133,561.243551953125,87.93163898741079,1.2764424701049224e-20
134,117.455977185059,87.52297820368688,1.5603841422433145e-20
135,348.140402539063,87.01817324218867,1.9998889480791652e-20
136,404.16567109375,86.75669862574772,2.274256210263843e-20
137,270.420126660156,86.04543253566361,3.226644227107492e-20
138,586.268881542969,85.0451435289206,5.2780507873247835e-20
139,156.826513989258,84.4884955936135,6.941428375295378e-20
140,279.053427441406,83.69227173736826,1.0272633575471349e-19
141,335.597830517578,83.67265419349853,1.0372341526144297e-19
142,240.046881420898,83.35385758969707,1.2135381293079237e-19
143,123.057577832031,83.30580031464993,1.2426007906866424e-19
144,514.222922070313,83.10245965098947,1.373483285778685e-19
145,143.86017487793,82.93379146613101,1.492458345256023e-19
146,266.369925244141,82.86306329252481,1.5453686546030474e-19
147,151.56427644043,82.77210531275247,1.6161816540666034e-19
148,191.363653881836,81.51105401285102,3.008447027315757e-19
149,282.106955273438,80.26645060980022,5.556846499111238e-19
150,181.481177075195,80.25252466166835,5.595140521216052e-19
151,403.972189648438,79.57349400226471,7.821071136823935e-19
152,123.262167675781,79.33525460524274,8.796510857858159e-19
153,270.103598339844,79.24088470617657,9.21576363730998e-19
154,279.101340039063,79.17629657627825,9.514178817728579e-19
155,162.886221630859,78.8720689014859,1.1055210808108926e-18
156,208.109213574219,78.87042164718977,1.106420105084987e-18
157,288.121298535156,78.47975593337867,1.3416928376847288e-18
158,141.019613964844,78.43857413122443,1.3692434406984568e-18
159,144.209250195313,77.62725681444908,2.043743767793175e-18
160,641.760153515625,77.35889094559377,2.33334301988453e-18
161,461.196554882813,77.35539590084142,2.3373737537837483e-18
162,717.299643261719,77.3430160894637,2.351707179658168e-18
163,338.150473339844,77.15752648189752,2.57731102757177e-18
164,281.247549755859,76.60483717462007,3.3863187379558877e-18
165,171.050696118164,76.41485593627493,3.719539625732298e-18
166,321.123495800781,75.5987376015998,5.5671571558523934e-18
167,170.831106884766,75.23050991379398,6.678518063368685e-18
168,163.283804638672,74.47556890555434,9.700313687541856e-18
169,374.141592724609,73.56335277273416,1.523148591191441e-17
170,129.038504345703,72.96904257008102,2.0438805482491878e-17
171,544.455343945313,72.0493915310403,3.222229118519169e-17
172,227.421942456055,71.94912443559643,3.386231881927127e-17
173,144.042044384766,71.49197499401599,4.246494191102877e-17
174,399.575094921875,71.02217164132348,5.359067445620369e-17
175,444.179465039063,70.68426772001672,6.335633257457921e-17
176,261.895956738281,70.488320458112,6.981588214085885e-17
177,256.297751171875,70.41665046524591,7.233980328895619e-17
178,100.321058972168,70.10662431602357,8.435292988457832e-17
179,240.132574780273,69.58999002291888,1.0897126719024066e-16
180,273.101126416016,69.05288344121263,1.4222041648607767e-16
181,171.600302441406,68.92761239897024,1.513351942734632e-16
182,158.047293408203,68.59168138841395,1.7876958711869915e-16
183,99.7515322998047,68.4471746303696,1.920532887834432e-16
184,332.449576123047,67.93685844080065,2.473815661933076e-16
185,474.210562451172,67.588404860315,2.940742994108006e-16
186,529.235922558594,67.58747939228164,2.942093850645632e-16
187,100.462675793457,66.96448071960376,4.008144691346917e-16
188,133.807409985352,66.88121731051899,4.1772848220722513e-16
189,134.445532543945,66.13226812082695,6.058917719611866e-16
190,405.653586132813,65.69143399228552,7.541976491684851e-16
191,329.126669628906,65.57856332668567,7.97692563986918e-16
192,273.470206005859,65.55927823163418,8.053713903409631e-16
193,542.240011914063,65.17242497243403,9.760381288622515e-16
194,452.55434296875,64.72890152750044,1.2167080998499651e-15
195,400.099356396484,64.59034188216756,1.303450509744224e-15
196,287.544455273438,63.87776144026451,1.8575516041179767e-15
197,100.142653210449,63.62620137372754,2.1050726747497962e-15
198,443.178488476563,63.28325794574484,2.4965501393473248e-15
199,151.088064892578,62.51392405729465,3.660679541713225e-15
200,167.058645947266,62.43102271261297,3.814850519781021e-15
201,518.225180371094,61.96808485976095,4.803284458514987e-15
202,114.300810559082,61.93855193372058,4.874415245416275e-15
203,326.756460888672,61.85517526078132,5.080972764761787e-15
204,509.232718212891,61.45587596460389,6.198391428851715e-15
205,538.240927441406,61.424875287833245,6.2948073053072936e-15
206,513.215536816406,61.235831295761976,6.916127272264663e-15
207,499.220022900391,61.21705919484351,6.981080725905386e-15
208,238.551336987305,60.89954133782455,8.177039923766758e-15
209,183.295813305664,60.43036395506144,1.0329839975526123e-14
210,122.814573986816,60.09326528742435,1.2218988101372411e-14
211,543.237265332031,60.055976021738815,1.244814931300036e-14
212,153.068396313477,59.88714642066807,1.3540738981356544e-14
213,416.166220410156,59.34227382363345,1.776586570097785e-14
214,367.146231396484,59.146402931366715,1.9588178045840115e-14
215,433.184347851563,58.897013155971536,2.21817609028693e-14
216,99.9234454467774,58.7809674803683,2.350319101760855e-14
217,125.571974499512,58.05094653058855,3.3826677249082324e-14
218,743.873129589844,58.03460666910308,3.410354763502158e-14
219,336.138388378906,57.53115355546694,4.384250631693846e-14
220,496.213247998047,56.85895939248087,6.132081168442575e-14
221,401.522299511719,56.68384710111747,6.692323991748481e-14
222,150.456778271484,56.598660283102085,6.983115330180923e-14
223,151.292059643555,55.83225088050586,1.0239617875587304e-13
224,349.153891308594,55.748693649368036,1.0676086295635659e-13
225,152.88344453125,55.44425015745584,1.2430000118312575e-13
226,347.143637402344,55.29950222290387,1.336236529540386e-13
227,655.505697949219,54.976311474609474,1.5704719893176795e-13
228,114.686552746582,54.96224033667869,1.5815560310008032e-13
229,297.139944775391,54.90053868707874,1.63109151069826e-13
230,317.120596630859,54.79800573150298,1.7168667046311644e-13
231,141.065817578125,54.58979790006485,1.9051954897989072e-13
232,178.335486157227,54.51686242516319,1.9759484117865486e-13
233,515.222067578125,54.363677783764025,2.1332318776732458e-13
234,269.787253125,54.177338732515814,2.3415530647648967e-13
235,503.22328828125,53.83607368315966,2.777323892966824e-13
236,471.195700390625,53.813833025177956,2.8083921087612904e-13
237,655.285422070313,53.79200082564713,2.8392281826694023e-13
238,412.164541943359,53.71598555549893,2.949262417372875e-13
239,428.185477001953,53.6265059936751,3.084270561737117e-13
240,540.238608105469,53.294673864002135,3.641256817006734e-13
241,198.074454052734,53.138624958647235,3.936970518168164e-13
242,328.877737744141,53.09472815583235,4.024407538410143e-13
243,281.814596875,52.950373162836584,4.325890715992417e-13
244,146.600088818359,52.87848141752921,4.484368863333023e-13
245,287.103506787109,52.72828108222109,4.834482157589331e-13
246,545.976279003906,52.708782459575275,4.881896382819427e-13
247,743.532431347656,52.684665342292504,4.941185885883946e-13
248,415.172354443359,52.41630173301,5.651636974561078e-13
249,171.136435253906,52.276915587345805,6.060120626449097e-13
250,253.094275219727,52.241910971152016,6.167268100794869e-13
