rank,feature,score,p_value
182,162.886221630859,54.25165179269466,7.025071330077091e-24
183,167.44008515625,54.173596592780086,7.575134917543117e-24
184,141.935660107422,53.9075927654648,9.794351270599702e-24
185,117.455977185059,53.90559446150328,9.81327592592129e-24
186,372.151449902344,53.75971040321502,1.1298442798098866e-23
187,544.2354953125,53.6972663507525,1.2001022636008072e-23
188,114.018500073242,53.576003323531765,1.3492721519216543e-23
189,156.462485058594,53.450941718501596,1.5225753701741823e-23
190,111.809340222168,53.01258055511923,2.3257324439224536e-23
191,125.072104199219,52.66078858991359,3.2677158680362695e-23
192,125.024008496094,52.63028212393695,3.3655236284381467e-23
193,181.481177075195,52.234454846263795,4.9347586658775146e-23
194,155.084570629883,52.064484892086945,5.81636128041749e-23
195,209.793905957031,51.883284117178356,6.93046045654406e-23
196,237.50534699707,51.78919348930349,7.590788803933664e-23
197,401.522299511719,51.486013680929986,1.0177946834524326e-22
198,165.305380566406,51.16311206724768,1.3910601187216117e-22
199,208.425497753906,50.95936597336386,1.6942434404936608e-22
200,333.133383496094,50.88885165997887,1.813902611607746e-22
